properties.id;properties.name;properties.proposer;properties.status.id;properties.status.name;properties.district;properties.year;properties.budget;properties.detail;properties.category.name;properties.image;latitude;longitude;category_category;category.status;ObjectId;x;y
987;Brňáci, na které nechci zapomenout;Robert Keprt;15;nevítězný;Brno;2018;1890500;https://paro.damenavas.cz/projekt/?id=987;Jiné;https://paro.damenavas.cz/wp-content/uploads/2018/05/Brňáci-na-které-nechci-zapomenouta-300x300.jpg;49,19498;16,608303;failed;Jiné, failed;536;1848827,833;6308010,412
988;Komínské sakury;Ivana  Paukertová;6;neproveditelný;Brno - Komín;2018;1890284;https://paro.damenavas.cz/projekt/?id=988;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2018/05/kominske-sakury-mensi-300x300.jpg;49,2245355;16,55901823;failed;Zeleň, failed;537;1843341,478;6313046,606
989;Městský ovocný sad;Hana Jandová;15;nevítězný;Brno - Černovice;2018;2965250;https://paro.damenavas.cz/projekt/?id=989;Jiné;https://paro.damenavas.cz/wp-content/uploads/2018/05/mandle_male-300x209.jpg;49,18945333;16,64573928;failed;Jiné, failed;538;1852995,22;6307069,014
991;Smíšený provoz pěší+cyklisté za hřbitovem;Lukáš Janků;14;nezískal podporu;Brno - Střed;2018;20600;https://paro.damenavas.cz/projekt/?id=991;Doprava;https://paro.damenavas.cz/wp-content/uploads/2018/05/C9a-300x300.jpg;49,16867944;16,59797348;failed;Doprava, failed;539;1847677,956;6303531,383
993;Vraťme dětem hřiště;Kateřina  Jarošová;15;nevítězný;Brno - Komín;2018;2999000;https://paro.damenavas.cz/projekt/?id=993;Jiné;https://paro.damenavas.cz/wp-content/uploads/2018/05/Obrázek-3-300x217.jpg;49,22577856;16,55519645;failed;Jiné, failed;540;1842916,039;6313258,487
994;SÁL PRO KOMUNITNÍ CENTRUM LERCHOVA;Irena Greplová;16;nerealizovatelný;Brno - Střed;2018;2999264;https://paro.damenavas.cz/projekt/?id=994;Jiné;https://paro.damenavas.cz/wp-content/uploads/2018/05/telocvicna-300x199.png;49,20157093;16,58216366;failed;Jiné, failed;541;1845918,014;6309133,231
996;Svatojakubská cesta v Brně;Roman Klecker;15;nevítězný;Brno;2018;655000;https://paro.damenavas.cz/projekt/?id=996;Jiné;https://paro.damenavas.cz/wp-content/uploads/2018/05/camino-de-santiago-waymarkers-scallop-shell-yellow-arrow-directional-signs-saint-james-way-blue-background-wall-85013166-199x300.jpg;49,19498;16,608303;failed;Jiné, failed;542;1848827,833;6308010,412
997;Relaxační zóna nad ulicí Petra Křivky (PD);Martina Fabšičová;6;neproveditelný;Brno - Nový Lískovec;2018;583000;https://paro.damenavas.cz/projekt/?id=997;Jiné;https://paro.damenavas.cz/wp-content/uploads/2018/05/Varianta-DAME-NA-VAS-1-300x174.jpg;49,18059239;16,55167557;failed;Jiné, failed;543;1842524,096;6305559,884
999;Obnova hřbitovní kaple v Černovicích;Robert Keprt;6;neproveditelný;Brno - Černovice;2018;575000;https://paro.damenavas.cz/projekt/?id=999;Kultura;https://paro.damenavas.cz/wp-content/uploads/2018/05/Černovice-kaple1a-289x300.jpg;49,17766977;16,64661385;failed;Kultura, failed;544;1853092,578;6305062,184
1001;Přístřešek na zastávce Anthropos;Pavel Moravec;15;nevítězný;Brno - Kohoutovice;2018;448000;https://paro.damenavas.cz/projekt/?id=1001;Doprava;https://paro.damenavas.cz/wp-content/uploads/2018/05/Anthropos-300x166.jpg;49,19316605;16,56533389;failed;Doprava, failed;545;1844044,534;6307701,417
1002;Tabule s odjezdy v podchodu Hlavasu;Pavel Melichárek;10;realizovaný;Brno - Střed;2018;748000;https://paro.damenavas.cz/projekt/?id=1002;Doprava;https://paro.damenavas.cz/wp-content/uploads/2024/02/Dok_3-1-300x200.jpg;49,1914725;16,61284095;finished;Doprava, finished;546;1849332,996;6307412,942
1003;Park #1 Bohuslav;Sandra  Šuránková;6;neproveditelný;Brno - Židenice;2018;2614200;https://paro.damenavas.cz/projekt/?id=1003;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2018/05/scan7830_1049-1-1-300x212.jpg;49,20145348;16,63459985;failed;Zeleň, failed;547;1851755,185;6309113,221
1004;SKOTSKÁ V BRNĚ (knihovna);Robert Keprt;15;nevítězný;Brno;2018;320000;https://paro.damenavas.cz/projekt/?id=1004;Zábava;https://paro.damenavas.cz/wp-content/uploads/2018/05/Skotská-v-Brně-knihovna-300x300.jpg;49,19498;16,608303;failed;Zábava, failed;548;1848827,833;6308010,412
1006;TOALETA NA KONEČNÉ V ŘEČKOVICÍCH;Eva Matoušková;15;nevítězný;Brno - Řečkovice A Mokrá Hora;2018;2000000;https://paro.damenavas.cz/projekt/?id=1006;Jiné;https://paro.damenavas.cz/wp-content/uploads/2018/05/konecna-300x202.jpg;49,247268;16,57903552;failed;Jiné, failed;549;1845569,792;6316922,224
1008;Brno, hlavní město světa (našeho určitě);Robert Keprt;15;nevítězný;Brno - Kohoutovice;2018;2203430;https://paro.damenavas.cz/projekt/?id=1008;Zábava;https://paro.damenavas.cz/wp-content/uploads/2018/05/Brno-hlavní-město-světa-našeho-určitěa-300x300.jpg;49,1961422;16,53380994;failed;Zábava, failed;550;1840535,303;6308208,391
1019;Multifunkční rekreační areál Brno-sever;Marcela Himmel;14;nezískal podporu;Brno - Sever;2019;2988000;https://paro.damenavas.cz/projekt/?id=1019;Sport;https://paro.damenavas.cz/wp-content/uploads/2019/02/5844095-praha-otevreni-detsky-cyklopark-praha-10-5_galerie-980-300x177.jpg;49,23481729;16,62932883;failed;Sport, failed;551;1851168,418;6314799,307
1020;Oživení spojnice Sochorova-Stránského;Martina Mikulincová;15;nevítězný;Brno - Žabovřesky;2019;2116000;https://paro.damenavas.cz/projekt/?id=1020;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2019/02/Fotografie0016-1-1-225x300.jpg;49,21334965;16,56815333;failed;Zeleň, failed;552;1844358,392;6311140,206
1022;Skupinové tance každý týden;Jana Konečná;15;nevítězný;Brno;2019;320680;https://paro.damenavas.cz/projekt/?id=1022;Zábava;https://paro.damenavas.cz/wp-content/uploads/2019/05/tanec4-300x161.png;49,19498;16,608303;failed;Zábava, failed;553;1848827,833;6308010,412
1023;Lavičky a odpadkové koše na Špilberku;Jan Novák;14;nezískal podporu;Brno - Střed;2019;59000;https://paro.damenavas.cz/projekt/?id=1023;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2019/02/24175_dreveny-odpadkovy-kos-4086-vhodny-do-parku-300x225.jpg;49,19448943;16,60322199;failed;Zeleň, failed;554;1848262,217;6307926,845
1024;Rozšíření průchodu Kosmonautů - Kroupova;Vojtěch Říha;14;nezískal podporu;Brno - Starý Lískovec;2019;488600;https://paro.damenavas.cz/projekt/?id=1024;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2019/02/PruchodKroupova180-221x300.jpg;49,16597302;16,56252422;failed;Zeleň, failed;555;1843731,762;6303070,611
1026;Město bez jehel (aplikace pro Brno);Vladimír Kravčík;14;nezískal podporu;Brno;2019;700000;https://paro.damenavas.cz/projekt/?id=1026;Jiné;https://paro.damenavas.cz/wp-content/uploads/2019/02/2296312_706242__63562_4_web_a_strikacky_straznici_267-300x228.jpg;49,19498;16,608303;failed;Jiné, failed;556;1848827,833;6308010,412
1028;Kašna využívající spodní vody;Jaroslav Cvetler;6;neproveditelný;Brno - Střed;2019;833000;https://paro.damenavas.cz/projekt/?id=1028;Jiné;https://paro.damenavas.cz/wp-content/uploads/2019/02/obr.3-224x300.png;49,19526184;16,61284988;failed;Jiné, failed;557;1849333,99;6308058,423
1035;Stojany na kola na Slovákové;Jiří Malenovský;15;nevítězný;Brno - Střed;2019;140000;https://paro.damenavas.cz/projekt/?id=1035;Doprava;https://paro.damenavas.cz/wp-content/uploads/2019/02/stojany3-300x219.jpg;49,20079899;16,60261398;failed;Doprava, failed;558;1848194,534;6309001,717
1045;Sochařské dílo oslavující Noční rozjezdy;David Repecký;6;neproveditelný;Brno - Střed;2019;2999999;https://paro.damenavas.cz/projekt/?id=1045;Kultura;https://paro.damenavas.cz/wp-content/uploads/2019/03/Noční-rozjezdy-300x225.png;49,19144044;16,61279311;failed;Kultura, failed;559;1849327,669;6307407,481
1047;Chodník na Řípské do CT Parku (Slatina);Michal Tomášek;15;nevítězný;Brno - Slatina;2019;475800;https://paro.damenavas.cz/projekt/?id=1047;Doprava;https://paro.damenavas.cz/wp-content/uploads/2019/03/Webp.net-resizeimage-1-225x300.jpg;49,17945405;16,67395091;failed;Doprava, failed;560;1856135,725;6305366,028
1049;Cyklostezka do Líšně (PD);Jan Matuszek;10;realizovaný;Brno - Slatina;2019;1430000;https://paro.damenavas.cz/projekt/?id=1049;Doprava;https://paro.damenavas.cz/wp-content/uploads/2024/02/Dok_1-300x200.jpg;49,18254728;16,69121356;finished;Doprava, finished;561;1858057,394;6305892,802
1051;Rozšíření chodníku na ulici Hlinky;Jitka de Wolfová;15;nevítězný;Brno - Střed;2019;2965000;https://paro.damenavas.cz/projekt/?id=1051;Doprava;https://paro.damenavas.cz/wp-content/uploads/2019/03/781047EE-222E-4F83-885C-5E4879D2AB85-225x300.jpeg;49,19023036;16,58111745;failed;Doprava, failed;562;1845801,551;6307201,364
1053;Víceúčelové hřiště Boskovická;Jelínek  Josef;15;nevítězný;Brno - Řečkovice A Mokrá Hora;2019;1960000;https://paro.damenavas.cz/projekt/?id=1053;Sport;https://images.unsplash.com/photo-1517768692594-b4295586b7d6?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1055&q=80;49,24382664;16,5859914;failed;Sport, failed;563;1846344,117;6316335,4
1054;KLUZIŠTĚ BYSTRC;Roman Vrba;6;neproveditelný;Brno - Bystrc;2019;2970000;https://paro.damenavas.cz/projekt/?id=1054;Sport;https://paro.damenavas.cz/wp-content/uploads/2019/05/KLUZISTE_DOSTA-300x180.jpg;49,23078093;16,52970688;failed;Sport, failed;564;1840078,553;6314111,2
1055;Přechod pro chodce k zastávce Tylova;Adam Kolek;15;nevítězný;Brno - Královo Pole;2019;640000;https://paro.damenavas.cz/projekt/?id=1055;Doprava;https://images.unsplash.com/photo-1517768692594-b4295586b7d6?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1055&q=80;49,23285383;16,58918358;failed;Doprava, failed;565;1846699,468;6314464,574
1058;Senzorický park BRNO;Kateřina  Kelarová;6;neproveditelný;Brno - Střed;2019;2857000;https://paro.damenavas.cz/projekt/?id=1058;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2019/03/bludiště-7-300x229.jpg;49,20795967;16,60029458;failed;Zeleň, failed;566;1847936,339;6310221,75
1061;Cyklo-park mezi Vinohrady a Líšní;Petr Buršík;10;realizovaný;Brno - Vinohrady;2019;3000000;https://paro.damenavas.cz/projekt/?id=1061;Sport;https://paro.damenavas.cz/wp-content/uploads/2024/02/Dok_4-300x200.jpg;49,20281884;16,6634794;finished;Sport, finished;567;1854970,042;6309345,841
1062;Nový park pro Sadovou - Královo Pole;Tomáš Dupal;10;realizovaný;Brno - Královo Pole;2019;2555000;https://paro.damenavas.cz/projekt/?id=1062;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2024/02/Dok_4-1-300x200.jpg;49,22911436;16,60536962;finished;Zeleň, finished;568;1848501,291;6313827,102
1064;Chodník do Údolí oddechu (nejen pro OZP);Rostislav Luža;15;nevítězný;Brno - Bystrc;2019;1571000;https://paro.damenavas.cz/projekt/?id=1064;Senioři;https://paro.damenavas.cz/wp-content/uploads/2019/06/uvodni_foto_chodnik-300x300.jpg;49,21379493;16,52508609;failed;Senioři, failed;569;1839564,169;6311216,088
1065;Jedlý Park, Líšeň;Lukáš Sejkora;6;neproveditelný;Brno - Líšeň;2019;2999000;https://paro.damenavas.cz/projekt/?id=1065;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2019/03/bosa-hmatova-stezka-300x182.jpg;49,203382;16,67387051;failed;Zeleň, failed;570;1856126,775;6309441,788
1066;Obnovení stezky podél části Pisárecké;Tereza Gimunová;17;jiný;Brno - Kohoutovice;2019;1175000;https://paro.damenavas.cz/projekt/?id=1066;Doprava;https://paro.damenavas.cz/wp-content/uploads/2019/03/P2140004-300x225.jpg;49,1906687;16,56281822;failed;Doprava, failed;571;1843764,49;6307276,028
1068;Propojení Kampusu a Červeného kopce;Tereza Gimunová;17;jiný;Brno - Bohunice;2019;770000;https://paro.damenavas.cz/projekt/?id=1068;Doprava;https://paro.damenavas.cz/wp-content/uploads/2019/03/kamenice3-300x183.png;49,17747263;16,57594836;failed;Doprava, failed;572;1845226,131;6305028,613
1069;Větší a lepší hřiště na Obilňáku;Jan Novák;14;nezískal podporu;Brno - Střed;2019;371000;https://paro.damenavas.cz/projekt/?id=1069;Děti;https://paro.damenavas.cz/wp-content/uploads/2019/03/OT-1-300x200.jpg;49,19939997;16,59733168;failed;Děti, failed;573;1847606,511;6308763,373
1071;Brněnské cyklotrasy;Ondrej Šedo;15;nevítězný;Brno;2019;740000;https://paro.damenavas.cz/projekt/?id=1071;Doprava;https://paro.damenavas.cz/wp-content/uploads/2019/03/cyklotrasy-new-300x229.jpg;49,19498;16,608303;failed;Doprava, failed;574;1848827,833;6308010,412
1074;Přechod na cyklostezce podél Svitavy;Jan Jakubek;17;jiný;Brno - Střed;2019;223000;https://paro.damenavas.cz/projekt/?id=1074;Sport;https://paro.damenavas.cz/wp-content/uploads/2019/03/Přechod-3-300x148.png;49,19130443;16,62810442;failed;Sport, failed;575;1851032,117;6307384,313
1075;Rodinný areál s relax zónou a grilem;Jiří Filip;15;nevítězný;Brno - Starý Lískovec;2019;2766020;https://paro.damenavas.cz/projekt/?id=1075;Děti;https://paro.damenavas.cz/wp-content/uploads/2019/03/Liskovacek_areal-300x256.jpg;49,16873467;16,5600833;failed;Děti, failed;576;1843460,041;6303540,787
1076;WiFi lavička s USB v Komíně a Lužánkách;Zdeněk Blatný;6;neproveditelný;Brno;2019;744000;https://paro.damenavas.cz/projekt/?id=1076;Jiné;https://paro.damenavas.cz/wp-content/uploads/2019/06/lavicka-300x207.jpg;49,19498;16,608303;failed;Jiné, failed;577;1848827,833;6308010,412
1078;Kontejnery na kov v celém Brně;Vlastimil  Čech;6;neproveditelný;Brno;2019;2951000;https://paro.damenavas.cz/projekt/?id=1078;Jiné;https://paro.damenavas.cz/wp-content/uploads/2019/03/ZAJÍMAVOSTI-O-ŠEDÉM-KONTEJNERU-NA-KOVY.-300x225.jpg;49,19498;16,608303;failed;Jiné, failed;578;1848827,833;6308010,412
1079;Bílé střechy chladí Brno:pilotní projekt;Michal Polanský;15;nevítězný;Brno - Řečkovice A Mokrá Hora;2019;2992100;https://paro.damenavas.cz/projekt/?id=1079;Jiné;https://paro.damenavas.cz/wp-content/uploads/2019/03/Priklad-termalni_orto-mapa1-277x300.jpg;49,24896988;16,58510541;failed;Jiné, failed;579;1846245,489;6317212,447
1082;Komunitní moštárna v zahradě Orlovny;Andrea Ondrůjová;6;neproveditelný;Brno - Líšeň;2019;219000;https://paro.damenavas.cz/projekt/?id=1082;Zdraví;https://paro.damenavas.cz/wp-content/uploads/2019/03/lis-ovoce-foto1-200x300.png;49,20118719;16,69518978;failed;Zdraví, failed;580;1858500,024;6309067,855
1083;Brno na suchu ?;zdeněk herblich;15;nevítězný;Brno;2019;2999900;https://paro.damenavas.cz/projekt/?id=1083;Zdraví;https://paro.damenavas.cz/wp-content/themes/vega/assets/img/category-icon/zdravi.svg;49,19498;16,608303;failed;Zdraví, failed;581;1848827,833;6308010,412
1085;Hřiště s mamutem a smyslovou stezkou;Tereza Mikulášková;15;nevítězný;Brno - Střed;2019;2987623;https://paro.damenavas.cz/projekt/?id=1085;Jiné;https://paro.damenavas.cz/wp-content/uploads/2019/05/03a_255f1cef1391e790f9fd2717a0149996-300x169.jpg;49,19659463;16,57604346;failed;Jiné, failed;582;1845236,717;6308285,464
1086;Oplocený výběh pro pejsky v Lužánkách;Mirka Murguova;14;nezískal podporu;Brno - Střed;2019;125000;https://paro.damenavas.cz/projekt/?id=1086;Zvířata;https://paro.damenavas.cz/wp-content/uploads/2019/03/IMG_0152-300x225.jpg;49,20720766;16,61062168;failed;Zvířata, failed;583;1849085,948;6310093,614
1087;Čisté ruce: dezinfekce na zastávkách MHD;Jan Adamec;14;nezískal podporu;Brno;2019;956600;https://paro.damenavas.cz/projekt/?id=1087;Zdraví;https://paro.damenavas.cz/wp-content/uploads/2019/03/ČESKÁ-256x300.png;49,19498;16,608303;failed;Zdraví, failed;584;1848827,833;6308010,412
1092;Konec zmoklých slepic u Anthroposu;Pavel Moravec;15;nevítězný;Brno - Kohoutovice;2019;458000;https://paro.damenavas.cz/projekt/?id=1092;Doprava;https://paro.damenavas.cz/wp-content/uploads/2019/04/Anthropos-300x166.jpg;49,19317037;16,56542634;failed;Doprava, failed;585;1844054,825;6307702,153
1100;Muzeum Moravský Manchester (Studie);Pavel Boucník;14;nezískal podporu;Brno - Sever;2019;220000;https://paro.damenavas.cz/projekt/?id=1100;Vzdělání;https://paro.damenavas.cz/wp-content/uploads/2019/04/Textilky-Brno-01-1-300x200.jpg;49,19958232;16,62216709;failed;Vzdělání, failed;586;1850371,176;6308794,44
1104;Vyhlídkový parčík a posezení Horská;Jakub Sobocik;6;neproveditelný;Brno - Žabovřesky;2019;1070700;https://paro.damenavas.cz/projekt/?id=1104;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2019/04/uvodni-min-300x169.jpg;49,22262831;16,5742979;failed;Zeleň, failed;587;1845042,402;6312721,534
1110;Osvětlení a vybudování chodníku;Jan Pavlík;6;neproveditelný;Brno - Jih;2019;2670000;https://paro.damenavas.cz/projekt/?id=1110;Doprava;https://paro.damenavas.cz/wp-content/uploads/2019/04/moravans-300x228.jpg;49,14419113;16,59786917;failed;Doprava, failed;588;1847666,344;6299363,122
1111;Parkour pro Bohunice;Kateřina Fialová;15;nevítězný;Brno - Bohunice;2019;2155000;https://paro.damenavas.cz/projekt/?id=1111;Sport;https://paro.damenavas.cz/wp-content/uploads/2019/04/park4-3-300x200.jpg;49,17126044;16,5744607;failed;Sport, failed;589;1845060,526;6303970,826
1115;Kontejnery na bioodpad v celém Brně;Kateřina Blisová;6;neproveditelný;Brno;2019;2998300;https://paro.damenavas.cz/projekt/?id=1115;Jiné;https://paro.damenavas.cz/wp-content/uploads/2019/04/Image3-225x300.jpg;49,19498;16,608303;failed;Jiné, failed;590;1848827,833;6308010,412
1118;Aquapark u hřiště - Brněnské Ivanovice (PD);Andrea Ondrůjová;6;neproveditelný;Brno - Tuřany;2019;1650000;https://paro.damenavas.cz/projekt/?id=1118;Sport;https://paro.damenavas.cz/wp-content/uploads/2019/04/kohoutkc-300x138.jpg;49,14897632;16,65102583;failed;Sport, failed;591;1853583,717;6300177,467
1120;Pojízdné schody v podchodu u nádraží;Pavel Šubrt;9;v realizaci;Brno - Střed;2019;3576000;https://paro.damenavas.cz/projekt/?id=1120;Senioři;https://paro.damenavas.cz/wp-content/themes/vega/assets/img/category-icon/seniori.svg;49,19143114;16,61272564;underconstruction+winner;Senioři, underconstruction+winner;592;1849320,159;6307405,897
1121;Výběh pro psy v areálu haly Vodova;Jakub Matějka;14;nezískal podporu;Brno - Královo Pole;2019;365000;https://paro.damenavas.cz/projekt/?id=1121;Zvířata;https://paro.damenavas.cz/wp-content/uploads/2019/04/mapa-300x214.jpg;49,22757924;16,5828649;failed;Zvířata, failed;593;1845996,077;6313565,423
1122;Odpadkové koše na Lesné;Petr Lacman;14;nezískal podporu;Brno - Sever;2019;775000;https://paro.damenavas.cz/projekt/?id=1122;Zeleň;https://paro.damenavas.cz/wp-content/uploads/2019/04/OK2-300x254.png;49,22695863;16,6235301;failed;Zeleň, failed;594;1850522,906;6313459,636
1125;Rekonstrukce náměstí Rosického;Martina Mikulincová;15;nevítězný;Brno - Žabovřesky;2019;2500000;https://paro.damenavas.cz/projekt/?id=1125;Jiné;https://paro.damenavas.cz/wp-content/uploads/2019/04/uvodni-225x300.jpg;49,21479143;16,56885555;failed;Jiné, failed;595;1844436,563;6311385,904
1128;Nová krytá sportovní hala v Řečkovicích;Petr Lesenský;10;realizovaný;Brno - Řečkovice A Mokrá Hora;2019;3000000;https://paro.damenavas.cz/projekt/?id=1128;Sport;https://paro.damenavas.cz/wp-content/uploads/2024/02/Dok_1-6-300x200.jpg;49,24171583;16,58798847;finished;Sport, finished;596;1846566,43;6315975,481
1130;WC Královo Pole - hřbitov;Marie Tulková;15;nevítězný;Brno - Královo Pole;2019;2840000;https://paro.damenavas.cz/projekt/?id=1130;Jiné;https://paro.damenavas.cz/wp-content/uploads/2019/05/WC-1-169x300.jpg;49,23515332;16,59450163;failed;Jiné, failed;597;1847291,471;6314856,595
1131;Napij se! – pítka v Brně;Terezie Liprtová;9;v realizaci;Brno;2019;2950000;https://paro.damenavas.cz/projekt/?id=1131;Zdraví;https://paro.damenavas.cz/wp-content/themes/vega/assets/img/category-icon/zdravi.svg;49,19498;16,608303;underconstruction+winner;Zdraví, underconstruction+winner;598;1848827,833;6308010,412
1140;Řečkovický (h)ráj;Eva Matoušková;6;neproveditelný;Brno - Řečkovice A Mokrá Hora;2019;2328500;https://paro.damenavas.cz/projekt/?id=1140;Jiné;https://paro.damenavas.cz/wp-content/uploads/2019/04/ilu-300x210.png;49,24826355;16,57723259;failed;Jiné, failed;599;1845369,091;6317091,995
1141;Naučná stezka Okolo Žebětínského rybníka;Radka Pospíšilová;6;neproveditelný;Brno - Žebětín;2019;2998000;https://paro.damenavas.cz/projekt/?id=1141;Zábava;https://paro.damenavas.cz/wp-content/uploads/2019/04/dřevěná-vyhlídka_stezka-kolem-Žeb.-rybníka-300x200.jpg;49,21346868;16,4916301;failed;Zábava, failed;600;1835839,865;6311160,491
1326;NEBÝT NA TO SAMA - Ženy v onko léčbě;Andrea Nováková;10;realizovaný;Brno;2020;2150000;https://paro.damenavas.cz/projekt/?id=1326;Zdraví;https://paro.damenavas.cz/wp-content/uploads/2024/01/Ilus_1-300x200.jpg;49,19498;16,608303;finished;Zdraví, finished;601;1848827,833;6308010,412
1328;Parkování na ul.Jožky Jabůrkové v Komíně;Zdeněk Blatný;6;neproveditelný;Brno - Komín;2020;3000000;https://paro.damenavas.cz/projekt/?id=1328;Doprava;https://paro.damenavas.cz/wp-content/uploads/2020/03/parkovanimapa-2-300x169.jpg;49,22352297;16,55314531;failed;Doprava, failed;602;1842687,706;6312874,023
1329;Cyklotrasa Kníničky - Sokolák;Martin Žák;15;nevítězný;Brno - Kníničky;2020;3000000;https://paro.damenavas.cz/projekt/?id=1329;Sport;https://paro.damenavas.cz/wp-content/uploads/2020/04/Snímek-obrazovky-2020-04-02-v-8.20.40-300x221.png;49,24180553;16,52180858;failed;Sport, failed;603;1839199,318;6315990,775
1332;Veřejné osvětlení Sokolské koupaliště;Martin Žák;14;nezískal podporu;Brno - Kníničky;2020;1660000;https://paro.damenavas.cz/projekt/?id=1332;Jiné;https://paro.damenavas.cz/wp-content/uploads/2020/05/uvod-300x224.png;49,24314076;16,51138977;failed;Jiné, failed;604;1838039,501;6316218,447
1333;Rozšíření ulice Spojovací;Ondřej Mezník;6;neproveditelný;Brno - Žabovřesky;2020;3000000;https://paro.damenavas.cz/projekt/?id=1333;Doprava;https://paro.damenavas.cz/wp-content/uploads/2020/04/spojovací-300x169.jpg;49,21308389;16,58766293;failed;Doprava, failed;605;1846530,191;6311094,919
1334;Víceúčelové hřiště Bořetická;Vladimír Konečný;17;jiný;Brno - Vinohrady;2020;3000000;https://paro.damenavas.cz/projekt/?id=1334;Sport;https://paro.damenavas.cz/wp-content/uploads/2020/05/cachovice-01-300x201.jpg;49,20277804;16,65753034;failed;Sport, failed;606;1854307,796;6309338,889
1337;SOS pro jezírka obory Holedné!;Svitlana Polak;9;v realizaci;Brno - Jundrov;2020;1833500;https://paro.damenavas.cz/projekt/?id=1337;Zvířata;https://paro.damenavas.cz/wp-content/uploads/2020/04/1-1-300x300.jpg;49,21136033;16,53272776;underconstruction+winner;Zvířata, underconstruction+winner;607;1840414,835;6310801,212
1342;Čistější vzduch v Brně;Sylva Šmídová;17;jiný;Brno;2020;1700000;https://paro.damenavas.cz/projekt/?id=1342;Zdraví;https://paro.damenavas.cz/wp-content/themes/vega/assets/img/category-icon/zdravi.svg;49,19498;16,608303;failed;Zdraví, failed;608;1848827,833;6308010,412
1343;Podjezd na cyklostezce kolem Svitavy (PD);Ladislav Hráček;15;nevítězný;Brno - Střed;2020;800000;https://paro.damenavas.cz/projekt/?id=1343;Sport;https://paro.damenavas.cz/wp-content/themes/vega/assets/img/category-icon/sport.svg;49,19143286;16,628185;failed;Sport, failed;609;1851041,087;6307406,189
1344;Kuličkové hřiště s grilem na Bzenecké;Mgr. Nikola Vasilevská;15;nevítězný;Brno - Vinohrady;2020;3000000;https://paro.damenavas.cz/projekt/?id=1344;Zábava;https://paro.damenavas.cz/wp-content/uploads/2020/04/IMG_20200416_203440-300x300.jpg;49,20662416;16,65688088;failed;Zábava, failed;610;1854235,498;6309994,193
1346;Na kole z Horního náměstí bezpečně: PD;Ondrej Šedo;6;neproveditelný;Brno - Bystrc;2020;600000;https://paro.damenavas.cz/projekt/?id=1346;Doprava;https://paro.damenavas.cz/wp-content/uploads/2020/04/damenavas-pic-2-300x300.jpg;49,21624016;16,51633695;failed;Doprava, failed;611;1838590,219;6311632,794
1347;Vycházky do ZOO pro nezadané;Jana Konečná;14;nezískal podporu;Brno - Bystrc;2020;20000;https://paro.damenavas.cz/projekt/?id=1347;Zvířata;https://paro.damenavas.cz/wp-content/uploads/2020/06/rys-300x169.jpg;49,22938849;16,53366811;failed;Zvířata, failed;612;1840519,515;6313873,833
1348;Pěšky k hrázi bezpečně (PD);Aneta Pokorná;15;nevítězný;Brno - Bystrc;2020;3000000;https://paro.damenavas.cz/projekt/?id=1348;Doprava;https://paro.damenavas.cz/wp-content/uploads/2020/05/projekt-Hrázní-300x300.png;49,23080341;16,5169915;failed;Doprava, failed;613;1838663,083;6314115,031
1352;Přechod Dělostřelecká-Sportovní;Martin Pokorný;14;nezískal podporu;Brno - Královo Pole;2020;515000;https://paro.damenavas.cz/projekt/?id=1352;Doprava;https://paro.damenavas.cz/wp-content/themes/vega/assets/img/category-icon/doprava.svg;49,21406738;16,6056793;failed;Doprava, failed;614;1848535,764;6311262,516
1355;Cyklostezka Líšeň – centrum (studie, PD);Michal Teplík;15;nevítězný;Brno - Slatina;2020;950000;https://paro.damenavas.cz/projekt/?id=1355;Doprava;https://paro.damenavas.cz/wp-content/uploads/2020/04/úvodní-foto-300x169.png;49,18718513;16,68262851;failed;Doprava, failed;615;1857101,71;6306682,684
1356;Sportovně-relaxační lesní zóna;Martin Rozmarin;10;realizovaný;Brno - Bosonohy;2020;3254000;https://paro.damenavas.cz/projekt/?id=1356;Jiné;https://paro.damenavas.cz/wp-content/uploads/2024/01/Dok_1-2-300x200.jpg;49,18232334;16,51559424;finished;Jiné, finished;616;1838507,541;6305854,665
1357;Volejbalové kurty Lužánky;Marek Novák;15;nevítězný;Brno - Střed;2020;3000000;https://paro.damenavas.cz/projekt/?id=1357;Sport;https://paro.damenavas.cz/wp-content/uploads/2020/04/20150116_111601-1-300x225.jpg;49,20573223;16,61233982;failed;Sport, failed;617;1849277,21;6309842,221
